prefecture_code,municipality,file_name
moj-10gunma,高崎市（前橋地方法務局高崎支局）登記所備付地図データ,10202-0704.zip
moj-10gunma,桐生市（前橋地方法務局桐生支局）登記所備付地図データ,10203-0703.zip
moj-10gunma,伊勢崎市（前橋地方法務局伊勢崎支局）登記所備付地図データ,10204-0708.zip
moj-10gunma,太田市（前橋地方法務局太田支局）登記所備付地図データ,10205-0702.zip
moj-10gunma,沼田市（前橋地方法務局沼田支局）登記所備付地図データ,10206-0701.zip
moj-10gunma,館林市（前橋地方法務局太田支局）登記所備付地図データ,10207-0702.zip
moj-10gunma,渋川市（前橋地方法務局渋川出張所）登記所備付地図データ,10208-0707.zip
moj-10gunma,藤岡市（前橋地方法務局高崎支局）登記所備付地図データ,10209-0704.zip
moj-10gunma,富岡市（前橋地方法務局富岡支局）登記所備付地図データ,10210-0706.zip
moj-10gunma,安中市（前橋地方法務局高崎支局）登記所備付地図データ,10211-0704.zip
moj-10gunma,みどり市（前橋地方法務局桐生支局）登記所備付地図データ,10212-0703.zip
moj-10gunma,勢多郡富士見村（前橋地方法務局）登記所備付地図データ,10303-0700.zip
moj-10gunma,北群馬郡小野上村（前橋地方法務局渋川出張所）登記所備付地図データ,10342-0707.zip
moj-10gunma,北群馬郡榛東村（前橋地方法務局渋川出張所）登記所備付地図データ,10344-0707.zip
moj-10gunma,北群馬郡吉岡町（前橋地方法務局渋川出張所）登記所備付地図データ,10345-0707.zip
moj-10gunma,多野郡吉井町（前橋地方法務局高崎支局）登記所備付地図データ,10363-0704.zip
moj-10gunma,多野郡上野村（前橋地方法務局富岡支局）登記所備付地図データ,10366-0706.zip
moj-10gunma,多野郡神流町（前橋地方法務局高崎支局）登記所備付地図データ,10367-0704.zip
moj-10gunma,甘楽郡下仁田町（前橋地方法務局富岡支局）登記所備付地図データ,10382-0706.zip
moj-10gunma,甘楽郡南牧村（前橋地方法務局富岡支局）登記所備付地図データ,10383-0706.zip
moj-10gunma,甘楽郡甘楽町（前橋地方法務局富岡支局）登記所備付地図データ,10384-0706.zip
moj-10gunma,吾妻郡中之条町（前橋地方法務局中之条支局）登記所備付地図データ,10421-0705.zip
moj-10gunma,吾妻郡長野原町（前橋地方法務局中之条支局）登記所備付地図データ,10424-0705.zip
moj-10gunma,吾妻郡嬬恋村（前橋地方法務局中之条支局）登記所備付地図データ,10425-0705.zip
moj-10gunma,吾妻郡草津町（前橋地方法務局中之条支局）登記所備付地図データ,10426-0705.zip
moj-10gunma,吾妻郡高山村（前橋地方法務局中之条支局）登記所備付地図データ,10428-0705.zip
moj-10gunma,吾妻郡東吾妻町（前橋地方法務局中之条支局）登記所備付地図データ,10429-0705.zip
moj-10gunma,利根郡片品村（前橋地方法務局沼田支局）登記所備付地図データ,10443-0701.zip
moj-10gunma,利根郡川場村（前橋地方法務局沼田支局）登記所備付地図データ,10444-0701.zip
moj-10gunma,利根郡昭和村（前橋地方法務局沼田支局）登記所備付地図データ,10448-0701.zip
moj-10gunma,利根郡みなかみ町（前橋地方法務局沼田支局）登記所備付地図データ,10449-0701.zip
moj-10gunma,佐波郡玉村町（前橋地方法務局伊勢崎支局）登記所備付地図データ,10464-0708.zip
moj-10gunma,邑楽郡板倉町（前橋地方法務局太田支局）登記所備付地図データ,10521-0702.zip
moj-10gunma,邑楽郡明和町（前橋地方法務局太田支局）登記所備付地図データ,10522-0702.zip
moj-10gunma,邑楽郡千代田町（前橋地方法務局太田支局）登記所備付地図データ,10523-0702.zip
moj-10gunma,邑楽郡大泉町（前橋地方法務局太田支局）登記所備付地図データ,10524-0702.zip
moj-10gunma,邑楽郡邑楽町（前橋地方法務局太田支局）登記所備付地図データ,10525-0702.zip
moj-11saitama,さいたま市西区（さいたま地方法務局）登記所備付地図データ,11101-0300.zip
moj-11saitama,さいたま市北区（さいたま地方法務局）登記所備付地図データ,11102-0300.zip
moj-11saitama,さいたま市大宮区（さいたま地方法務局）登記所備付地図データ,11103-0300.zip
moj-11saitama,さいたま市見沼区（さいたま地方法務局）登記所備付地図データ,11104-0300.zip
moj-11saitama,さいたま市中央区（さいたま地方法務局）登記所備付地図データ,11105-0300.zip
moj-11saitama,さいたま市桜区（さいたま地方法務局）登記所備付地図データ,11106-0300.zip
moj-11saitama,さいたま市浦和区（さいたま地方法務局）登記所備付地図データ,11107-0300.zip
moj-11saitama,さいたま市南区（さいたま地方法務局）登記所備付地図データ,11108-0300.zip
moj-11saitama,さいたま市緑区（さいたま地方法務局）登記所備付地図データ,11109-0300.zip
moj-11saitama,さいたま市岩槻区（さいたま地方法務局）登記所備付地図データ,11110-0300.zip
moj-11saitama,川越市（さいたま地方法務局川越支局）登記所備付地図データ,11201-0302.zip
moj-11saitama,熊谷市（さいたま地方法務局熊谷支局）登記所備付地図データ,11202-0303.zip
moj-11saitama,川口市（さいたま地方法務局川口出張所）登記所備付地図データ,11203-0306.zip
moj-11saitama,浦和市（さいたま地方法務局）登記所備付地図データ,11204-0300.zip
moj-11saitama,行田市（さいたま地方法務局熊谷支局）登記所備付地図データ,11206-0303.zip
moj-11saitama,秩父市（さいたま地方法務局秩父支局）登記所備付地図データ,11207-0305.zip
moj-11saitama,所沢市（さいたま地方法務局所沢支局）登記所備付地図データ,11208-0318.zip
moj-11saitama,飯能市（さいたま地方法務局飯能出張所）登記所備付地図データ,11209-0322.zip
moj-11saitama,加須市（さいたま地方法務局久喜支局）登記所備付地図データ,11210-0312.zip
moj-11saitama,本庄市（さいたま地方法務局本庄出張所）登記所備付地図データ,11211-0328.zip
moj-11saitama,東松山市（さいたま地方法務局東松山支局）登記所備付地図データ,11212-0304.zip
moj-11saitama,岩槻市（さいたま地方法務局）登記所備付地図データ,11213-0300.zip
moj-11saitama,春日部市（さいたま地方法務局春日部出張所）登記所備付地図データ,11214-0315.zip
moj-11saitama,狭山市（さいたま地方法務局所沢支局）登記所備付地図データ,11215-0318.zip
moj-11saitama,羽生市（さいたま地方法務局久喜支局）登記所備付地図データ,11216-0312.zip
moj-11saitama,鴻巣市（さいたま地方法務局鴻巣出張所）登記所備付地図データ,11217-0309.zip
moj-11saitama,深谷市（さいたま地方法務局熊谷支局）登記所備付地図データ,11218-0303.zip
moj-11saitama,上尾市（さいたま地方法務局上尾出張所）登記所備付地図データ,11219-0310.zip
moj-11saitama,草加市（さいたま地方法務局草加出張所）登記所備付地図データ,11221-0316.zip
moj-11saitama,越谷市（さいたま地方法務局越谷支局）登記所備付地図データ,11222-0301.zip
moj-11saitama,蕨市（さいたま地方法務局）登記所備付地図データ,11223-0300.zip
moj-11saitama,戸田市（さいたま地方法務局）登記所備付地図データ,11224-0300.zip
moj-11saitama,入間市（さいたま地方法務局所沢支局）登記所備付地図データ,11225-0318.zip
moj-11saitama,鳩ケ谷市（さいたま地方法務局川口出張所）登記所備付地図データ,11226-0306.zip
moj-11saitama,朝霞市（さいたま地方法務局志木出張所）登記所備付地図データ,11227-0308.zip
moj-11saitama,志木市（さいたま地方法務局志木出張所）登記所備付地図データ,11228-0308.zip
moj-11saitama,和光市（さいたま地方法務局志木出張所）登記所備付地図データ,11229-0308.zip
moj-11saitama,新座市（さいたま地方法務局志木出張所）登記所備付地図データ,11230-0308.zip
moj-11saitama,桶川市（さいたま地方法務局上尾出張所）登記所備付地図データ,11231-0310.zip
moj-11saitama,久喜市（さいたま地方法務局久喜支局）登記所備付地図データ,11232-0312.zip
moj-11saitama,北本市（さいたま地方法務局鴻巣出張所）登記所備付地図データ,11233-0309.zip
moj-11saitama,八潮市（さいたま地方法務局草加出張所）登記所備付地図データ,11234-0316.zip
moj-11saitama,富士見市（さいたま地方法務局志木出張所）登記所備付地図データ,11235-0308.zip
moj-11saitama,三郷市（さいたま地方法務局草加出張所）登記所備付地図データ,11237-0316.zip
moj-11saitama,蓮田市（さいたま地方法務局久喜支局）登記所備付地図データ,11238-0312.zip
moj-11saitama,坂戸市（さいたま地方法務局坂戸出張所）登記所備付地図データ,11239-0320.zip
moj-11saitama,幸手市（さいたま地方法務局久喜支局）登記所備付地図データ,11240-0312.zip
moj-11saitama,鶴ヶ島市（さいたま地方法務局坂戸出張所）登記所備付地図データ,11241-0320.zip
moj-11saitama,日高市（さいたま地方法務局飯能出張所）登記所備付地図データ,11242-0322.zip
moj-11saitama,吉川市（さいたま地方法務局越谷支局）登記所備付地図データ,11243-0301.zip
moj-11saitama,ふじみ野市（さいたま地方法務局川越支局）登記所備付地図データ,11245-0302.zip
moj-11saitama,白岡市（さいたま地方法務局久喜支局）登記所備付地図データ,11246-0312.zip
moj-11saitama,北足立郡伊奈町（さいたま地方法務局上尾出張所）登記所備付地図データ,11301-0310.zip
moj-11saitama,入間郡三芳町（さいたま地方法務局川越支局）登記所備付地図データ,11324-0302.zip
moj-11saitama,入間郡毛呂山町（さいたま地方法務局坂戸出張所）登記所備付地図データ,11326-0320.zip
moj-11saitama,入間郡越生町（さいたま地方法務局坂戸出張所）登記所備付地図データ,11327-0320.zip
moj-11saitama,比企郡滑川町（さいたま地方法務局東松山支局）登記所備付地図データ,11341-0304.zip
moj-11saitama,比企郡嵐山町（さいたま地方法務局東松山支局）登記所備付地図データ,11342-0304.zip
moj-11saitama,比企郡小川町（さいたま地方法務局東松山支局）登記所備付地図データ,11343-0304.zip
moj-11saitama,比企郡川島町（さいたま地方法務局川越支局）登記所備付地図データ,11346-0302.zip
moj-11saitama,比企郡吉見町（さいたま地方法務局東松山支局）登記所備付地図データ,11347-0304.zip
moj-11saitama,比企郡鳩山町（さいたま地方法務局坂戸出張所）登記所備付地図データ,11348-0320.zip
moj-11saitama,比企郡ときがわ町（さいたま地方法務局東松山支局）登記所備付地図データ,11349-0304.zip
moj-11saitama,秩父郡横瀬町（さいたま地方法務局秩父支局）登記所備付地図データ,11361-0305.zip
moj-11saitama,秩父郡皆野町（さいたま地方法務局秩父支局）登記所備付地図データ,11362-0305.zip
moj-11saitama,秩父郡長瀞町（さいたま地方法務局秩父支局）登記所備付地図データ,11363-0305.zip
moj-11saitama,秩父郡小鹿野町（さいたま地方法務局秩父支局）登記所備付地図データ,11365-0305.zip
moj-11saitama,秩父郡東秩父村（さいたま地方法務局東松山支局）登記所備付地図データ,11369-0304.zip
moj-11saitama,児玉郡美里町（さいたま地方法務局本庄出張所）登記所備付地図データ,11381-0328.zip
moj-11saitama,児玉郡神川町（さいたま地方法務局本庄出張所）登記所備付地図データ,11383-0328.zip
moj-11saitama,児玉郡上里町（さいたま地方法務局本庄出張所）登記所備付地図データ,11385-0328.zip
moj-11saitama,大里郡大里町（さいたま地方法務局熊谷支局）登記所備付地図データ,11401-0303.zip
moj-11saitama,大里郡寄居町（さいたま地方法務局熊谷支局）登記所備付地図データ,11408-0303.zip
moj-11saitama,北埼玉郡騎西町（さいたま地方法務局久喜支局）登記所備付地図データ,11421-0312.zip
moj-11saitama,北埼玉郡北川辺町（さいたま地方法務局久喜支局）登記所備付地図データ,11424-0312.zip
moj-11saitama,北埼玉郡大利根町（さいたま地方法務局久喜支局）登記所備付地図データ,11425-0312.zip
moj-11saitama,南埼玉郡宮代町（さいたま地方法務局春日部出張所）登記所備付地図データ,11442-0315.zip
moj-11saitama,南埼玉郡白岡町（さいたま地方法務局久喜支局）登記所備付地図データ,11445-0312.zip
moj-11saitama,南埼玉郡菖蒲町（さいたま地方法務局久喜支局）登記所備付地図データ,11446-0312.zip
moj-11saitama,北葛飾郡栗橋町（さいたま地方法務局久喜支局）登記所備付地図データ,11461-0312.zip
moj-11saitama,北葛飾郡鷲宮町（さいたま地方法務局久喜支局）登記所備付地図データ,11462-0312.zip
moj-11saitama,北葛飾郡杉戸町（さいたま地方法務局春日部出張所）登記所備付地図データ,11464-0315.zip
moj-11saitama,北葛飾郡松伏町（さいたま地方法務局越谷支局）登記所備付地図データ,11465-0301.zip
moj-12chiba,千葉市中央区（千葉地方法務局）登記所備付地図データ,12101-0400.zip
moj-12chiba,千葉市花見川区（千葉地方法務局）登記所備付地図データ,12102-0400.zip
moj-12chiba,千葉市稲毛区（千葉地方法務局）登記所備付地図データ,12103-0400.zip
moj-12chiba,千葉市若葉区（千葉地方法務局）登記所備付地図データ,12104-0400.zip
moj-12chiba,千葉市緑区（千葉地方法務局）登記所備付地図データ,12105-0400.zip
moj-12chiba,千葉市美浜区（千葉地方法務局）登記所備付地図データ,12106-0400.zip
moj-12chiba,銚子市（千葉地方法務局匝瑳支局）登記所備付地図データ,12202-0405.zip
moj-12chiba,市川市（千葉地方法務局市川支局）登記所備付地図データ,12203-0443.zip
moj-12chiba,船橋市（千葉地方法務局船橋支局）登記所備付地図データ,12204-0407.zip
moj-12chiba,館山市（千葉地方法務局館山支局）登記所備付地図データ,12205-0404.zip
moj-12chiba,木更津市（千葉地方法務局木更津支局）登記所備付地図データ,12206-0403.zip
moj-12chiba,松戸市（千葉地方法務局松戸支局）登記所備付地図データ,12207-0402.zip
moj-12chiba,野田市（千葉地方法務局柏支局）登記所備付地図データ,12208-0424.zip
moj-12chiba,茂原市（千葉地方法務局茂原支局）登記所備付地図データ,12210-0414.zip
moj-12chiba,成田市（千葉地方法務局香取支局）登記所備付地図データ,12211-0406.zip
moj-12chiba,成田市（千葉地方法務局成田出張所）登記所備付地図データ,12211-0423.zip
moj-12chiba,佐倉市（千葉地方法務局佐倉支局）登記所備付地図データ,12212-0401.zip
moj-12chiba,東金市（千葉地方法務局東金出張所）登記所備付地図データ,12213-0410.zip
moj-12chiba,旭市（千葉地方法務局匝瑳支局）登記所備付地図データ,12215-0405.zip
moj-12chiba,習志野市（千葉地方法務局）登記所備付地図データ,12216-0400.zip
moj-12chiba,柏市（千葉地方法務局柏支局）登記所備付地図データ,12217-0424.zip
moj-12chiba,勝浦市（千葉地方法務局いすみ出張所）登記所備付地図データ,12218-0416.zip
moj-12chiba,市原市（千葉地方法務局市原出張所）登記所備付地図データ,12219-0408.zip
moj-12chiba,流山市（千葉地方法務局松戸支局）登記所備付地図データ,12220-0402.zip
moj-12chiba,八千代市（千葉地方法務局船橋支局）登記所備付地図データ,12221-0407.zip
moj-12chiba,我孫子市（千葉地方法務局柏支局）登記所備付地図データ,12222-0424.zip
moj-12chiba,鴨川市（千葉地方法務局館山支局）登記所備付地図データ,12223-0404.zip
moj-12chiba,鎌ケ谷市（千葉地方法務局市川支局）登記所備付地図データ,12224-0443.zip
moj-12chiba,君津市（千葉地方法務局木更津支局）登記所備付地図データ,12225-0403.zip
moj-12chiba,富津市（千葉地方法務局木更津支局）登記所備付地図データ,12226-0403.zip
moj-12chiba,浦安市（千葉地方法務局市川支局）登記所備付地図データ,12227-0443.zip
moj-12chiba,四街道市（千葉地方法務局佐倉支局）登記所備付地図データ,12228-0401.zip
moj-12chiba,袖ケ浦市（千葉地方法務局木更津支局）登記所備付地図データ,12229-0403.zip
moj-12chiba,八街市（千葉地方法務局佐倉支局）登記所備付地図データ,12230-0401.zip
moj-12chiba,印西市（千葉地方法務局成田出張所）登記所備付地図データ,12231-0423.zip
moj-12chiba,白井市（千葉地方法務局成田出張所）登記所備付地図データ,12232-0423.zip
moj-12chiba,富里市（千葉地方法務局成田出張所）登記所備付地図データ,12233-0423.zip
moj-12chiba,南房総市（千葉地方法務局館山支局）登記所備付地図データ,12234-0404.zip
moj-12chiba,匝瑳市（千葉地方法務局匝瑳支局）登記所備付地図データ,12235-0405.zip
moj-12chiba,香取市（千葉地方法務局香取支局）登記所備付地図データ,12236-0406.zip
moj-12chiba,山武市（千葉地方法務局東金出張所）登記所備付地図データ,12237-0410.zip
moj-12chiba,いすみ市（千葉地方法務局いすみ出張所）登記所備付地図データ,12238-0416.zip
moj-12chiba,大網白里市（千葉地方法務局東金出張所）登記所備付地図データ,12239-0410.zip
moj-12chiba,印旛郡酒々井町（千葉地方法務局佐倉支局）登記所備付地図データ,12322-0401.zip
moj-12chiba,印旛郡印旛村（千葉地方法務局成田出張所）登記所備付地図データ,12325-0423.zip
moj-12chiba,印旛郡本埜村（千葉地方法務局成田出張所）登記所備付地図データ,12328-0423.zip
moj-12chiba,印旛郡栄町（千葉地方法務局成田出張所）登記所備付地図データ,12329-0423.zip
moj-12chiba,香取郡神崎町（千葉地方法務局香取支局）登記所備付地図データ,12342-0406.zip
moj-12chiba,香取郡多古町（千葉地方法務局匝瑳支局）登記所備付地図データ,12347-0405.zip
moj-12chiba,香取郡東庄町（千葉地方法務局香取支局）登記所備付地図データ,12349-0406.zip
moj-12chiba,山武郡大網白里町（千葉地方法務局東金出張所）登記所備付地図データ,12402-0410.zip
moj-12chiba,山武郡九十九里町（千葉地方法務局東金出張所）登記所備付地図データ,12403-0410.zip
moj-12chiba,山武郡芝山町（千葉地方法務局匝瑳支局）登記所備付地図データ,12409-0405.zip
moj-12chiba,山武郡横芝光町（千葉地方法務局匝瑳支局）登記所備付地図データ,12410-0405.zip
moj-12chiba,長生郡一宮町（千葉地方法務局茂原支局）登記所備付地図データ,12421-0414.zip
moj-12chiba,長生郡睦沢町（千葉地方法務局茂原支局）登記所備付地図データ,12422-0414.zip
moj-12chiba,長生郡長生村（千葉地方法務局茂原支局）登記所備付地図データ,12423-0414.zip
moj-12chiba,長生郡白子町（千葉地方法務局茂原支局）登記所備付地図データ,12424-0414.zip
moj-12chiba,長生郡長柄町（千葉地方法務局茂原支局）登記所備付地図データ,12426-0414.zip
moj-12chiba,長生郡長南町（千葉地方法務局茂原支局）登記所備付地図データ,12427-0414.zip
moj-12chiba,夷隅郡大多喜町（千葉地方法務局いすみ出張所）登記所備付地図データ,12441-0416.zip
moj-12chiba,夷隅郡御宿町（千葉地方法務局いすみ出張所）登記所備付地図データ,12443-0416.zip
moj-12chiba,安房郡鋸南町（千葉地方法務局館山支局）登記所備付地図データ,12463-0404.zip
moj-13tokyo,千代田区（東京法務局）登記所備付地図データ,13101-0100.zip
moj-13tokyo,中央区（東京法務局）登記所備付地図データ,13102-0100.zip
moj-13tokyo,港区（東京法務局港出張所）登記所備付地図データ,13103-0104.zip
moj-13tokyo,新宿区（東京法務局新宿出張所）登記所備付地図データ,13104-0111.zip
moj-13tokyo,文京区（東京法務局）登記所備付地図データ,13105-0100.zip
moj-13tokyo,台東区（東京法務局台東出張所）登記所備付地図データ,13106-0105.zip
moj-13tokyo,墨田区（東京法務局墨田出張所）登記所備付地図データ,13107-0106.zip
moj-13tokyo,江東区（東京法務局墨田出張所）登記所備付地図データ,13108-0106.zip
moj-13tokyo,品川区（東京法務局品川出張所）登記所備付地図データ,13109-0107.zip
moj-13tokyo,目黒区（東京法務局渋谷出張所）登記所備付地図データ,13110-0110.zip
moj-13tokyo,大田区（東京法務局城南出張所）登記所備付地図データ,13111-0108.zip
moj-13tokyo,世田谷区（東京法務局世田谷出張所）登記所備付地図データ,13112-0109.zip
moj-13tokyo,渋谷区（東京法務局渋谷出張所）登記所備付地図データ,13113-0110.zip
moj-13tokyo,中野区（東京法務局中野出張所）登記所備付地図データ,13114-0112.zip
moj-13tokyo,杉並区（東京法務局杉並出張所）登記所備付地図データ,13115-0113.zip
moj-13tokyo,豊島区（東京法務局豊島出張所）登記所備付地図データ,13116-0133.zip
moj-13tokyo,北区（東京法務局北出張所）登記所備付地図データ,13117-0115.zip
moj-13tokyo,荒川区（東京法務局北出張所）登記所備付地図データ,13118-0115.zip
moj-13tokyo,板橋区（東京法務局板橋出張所）登記所備付地図データ,13119-0114.zip
moj-13tokyo,練馬区（東京法務局練馬出張所）登記所備付地図データ,13120-0116.zip
moj-13tokyo,足立区（東京法務局城北出張所）登記所備付地図データ,13121-0118.zip
moj-13tokyo,葛飾区（東京法務局城北出張所）登記所備付地図データ,13122-0118.zip
moj-13tokyo,江戸川区（東京法務局江戸川出張所）登記所備付地図データ,13123-0117.zip
moj-13tokyo,八王子市（東京法務局八王子支局）登記所備付地図データ,13201-0101.zip
moj-13tokyo,立川市（東京法務局立川出張所）登記所備付地図データ,13202-0128.zip
moj-13tokyo,武蔵野市（東京法務局府中支局）登記所備付地図データ,13203-0124.zip
moj-13tokyo,三鷹市（東京法務局府中支局）登記所備付地図データ,13204-0124.zip
moj-13tokyo,青梅市（東京法務局西多摩支局）登記所備付地図データ,13205-0131.zip
moj-13tokyo,府中市（東京法務局府中支局）登記所備付地図データ,13206-0124.zip
moj-13tokyo,昭島市（東京法務局立川出張所）登記所備付地図データ,13207-0128.zip
moj-13tokyo,調布市（東京法務局府中支局）登記所備付地図データ,13208-0124.zip
moj-13tokyo,町田市（東京法務局町田出張所）登記所備付地図データ,13209-0123.zip
moj-13tokyo,小金井市（東京法務局府中支局）登記所備付地図データ,13210-0124.zip
moj-13tokyo,小平市（東京法務局田無出張所）登記所備付地図データ,13211-0127.zip
moj-13tokyo,日野市（東京法務局立川出張所）登記所備付地図データ,13212-0128.zip
moj-13tokyo,東村山市（東京法務局田無出張所）登記所備付地図データ,13213-0127.zip
moj-13tokyo,国分寺市（東京法務局立川出張所）登記所備付地図データ,13214-0128.zip
moj-13tokyo,国立市（東京法務局立川出張所）登記所備付地図データ,13215-0128.zip
moj-13tokyo,福生市（東京法務局西多摩支局）登記所備付地図データ,13218-0131.zip
moj-13tokyo,狛江市（東京法務局府中支局）登記所備付地図データ,13219-0124.zip
moj-13tokyo,東大和市（東京法務局立川出張所）登記所備付地図データ,13220-0128.zip
moj-13tokyo,清瀬市（東京法務局田無出張所）登記所備付地図データ,13221-0127.zip
moj-13tokyo,東久留米市（東京法務局田無出張所）登記所備付地図データ,13222-0127.zip
moj-13tokyo,武蔵村山市（東京法務局立川出張所）登記所備付地図データ,13223-0128.zip
moj-13tokyo,多摩市（東京法務局府中支局）登記所備付地図データ,13224-0124.zip
moj-13tokyo,稲城市（東京法務局府中支局）登記所備付地図データ,13225-0124.zip
moj-13tokyo,羽村市（東京法務局西多摩支局）登記所備付地図データ,13227-0131.zip
moj-13tokyo,あきる野市（東京法務局西多摩支局）登記所備付地図データ,13228-0131.zip
moj-13tokyo,西東京市（東京法務局田無出張所）登記所備付地図データ,13229-0127.zip
moj-13tokyo,西多摩郡瑞穂町（東京法務局西多摩支局）登記所備付地図データ,13303-0131.zip
moj-13tokyo,西多摩郡日の出町（東京法務局西多摩支局）登記所備付地図データ,13305-0131.zip
moj-13tokyo,西多摩郡檜原村（東京法務局西多摩支局）登記所備付地図データ,13307-0131.zip
moj-13tokyo,西多摩郡奥多摩町（東京法務局西多摩支局）登記所備付地図データ,13308-0131.zip
moj-13tokyo,大島町（東京法務局）登記所備付地図データ,13361-0100.zip
moj-13tokyo,利島村（東京法務局）登記所備付地図データ,13362-0100.zip
moj-13tokyo,新島村（東京法務局）登記所備付地図データ,13363-0100.zip
moj-13tokyo,神津島村（東京法務局）登記所備付地図データ,13364-0100.zip
moj-13tokyo,三宅島三宅村（東京法務局）登記所備付地図データ,13381-0100.zip
moj-13tokyo,御蔵島村（東京法務局）登記所備付地図データ,13382-0100.zip
moj-13tokyo,八丈島八丈町（東京法務局）登記所備付地図データ,13401-0100.zip
moj-13tokyo,青ヶ島村（東京法務局）登記所備付地図データ,13402-0100.zip
moj-13tokyo,小笠原村（東京法務局）登記所備付地図データ,13421-0100.zip
moj-14kanagawa,横浜市鶴見区（横浜地方法務局神奈川出張所）登記所備付地図データ,14101-0205.zip
moj-14kanagawa,横浜市神奈川区（横浜地方法務局神奈川出張所）登記所備付地図データ,14102-0205.zip
moj-14kanagawa,横浜市西区（横浜地方法務局）登記所備付地図データ,14103-0200.zip
moj-14kanagawa,横浜市中区（横浜地方法務局）登記所備付地図データ,14104-0200.zip
moj-14kanagawa,横浜市南区（横浜地方法務局）登記所備付地図データ,14105-0200.zip
moj-14kanagawa,横浜市保土ヶ谷区（横浜地方法務局神奈川出張所）登記所備付地図データ,14106-0205.zip
moj-14kanagawa,横浜市磯子区（横浜地方法務局金沢出張所）登記所備付地図データ,14107-0206.zip
moj-14kanagawa,横浜市金沢区（横浜地方法務局金沢出張所）登記所備付地図データ,14108-0206.zip
moj-14kanagawa,横浜市港北区（横浜地方法務局港北出張所）登記所備付地図データ,14109-0224.zip
moj-14kanagawa,横浜市戸塚区（横浜地方法務局戸塚出張所）登記所備付地図データ,14110-0208.zip
moj-14kanagawa,横浜市港南区（横浜地方法務局栄出張所）登記所備付地図データ,14111-0225.zip
moj-14kanagawa,横浜市旭区（横浜地方法務局旭出張所）登記所備付地図データ,14112-0213.zip
moj-14kanagawa,横浜市緑区（横浜地方法務局青葉出張所）登記所備付地図データ,14113-0207.zip
moj-14kanagawa,横浜市瀬谷区（横浜地方法務局旭出張所）登記所備付地図データ,14114-0213.zip
moj-14kanagawa,横浜市栄区（横浜地方法務局栄出張所）登記所備付地図データ,14115-0225.zip
moj-14kanagawa,横浜市泉区（横浜地方法務局戸塚出張所）登記所備付地図データ,14116-0208.zip
moj-14kanagawa,横浜市青葉区（横浜地方法務局青葉出張所）登記所備付地図データ,14117-0207.zip
moj-14kanagawa,横浜市都筑区（横浜地方法務局港北出張所）登記所備付地図データ,14118-0224.zip
moj-14kanagawa,川崎市川崎区（横浜地方法務局川崎支局）登記所備付地図データ,14131-0201.zip
moj-14kanagawa,川崎市幸区（横浜地方法務局川崎支局）登記所備付地図データ,14132-0201.zip
moj-14kanagawa,川崎市中原区（横浜地方法務局川崎支局）登記所備付地図データ,14133-0201.zip
moj-14kanagawa,川崎市高津区（横浜地方法務局麻生出張所）登記所備付地図データ,14134-0212.zip
moj-14kanagawa,川崎市多摩区（横浜地方法務局麻生出張所）登記所備付地図データ,14135-0212.zip
moj-14kanagawa,川崎市宮前区（横浜地方法務局麻生出張所）登記所備付地図データ,14136-0212.zip
moj-14kanagawa,川崎市麻生区（横浜地方法務局麻生出張所）登記所備付地図データ,14137-0212.zip
moj-14kanagawa,相模原市緑区（横浜地方法務局相模原支局）登記所備付地図データ,14151-0219.zip
moj-14kanagawa,相模原市中央区（横浜地方法務局相模原支局）登記所備付地図データ,14152-0219.zip
moj-14kanagawa,相模原市南区（横浜地方法務局相模原支局）登記所備付地図データ,14153-0219.zip
moj-14kanagawa,横須賀市（横浜地方法務局横須賀支局）登記所備付地図データ,14201-0202.zip
moj-14kanagawa,平塚市（横浜地方法務局西湘二宮支局）登記所備付地図データ,14203-0203.zip
moj-14kanagawa,鎌倉市（横浜地方法務局湘南支局）登記所備付地図データ,14204-0210.zip
moj-14kanagawa,藤沢市（横浜地方法務局湘南支局）登記所備付地図データ,14205-0210.zip
moj-14kanagawa,小田原市（横浜地方法務局西湘二宮支局）登記所備付地図データ,14206-0203.zip
moj-14kanagawa,茅ヶ崎市（横浜地方法務局湘南支局）登記所備付地図データ,14207-0210.zip
moj-14kanagawa,逗子市（横浜地方法務局横須賀支局）登記所備付地図データ,14208-0202.zip
moj-14kanagawa,相模原市（横浜地方法務局相模原支局）登記所備付地図データ,14209-0219.zip
moj-14kanagawa,三浦市（横浜地方法務局横須賀支局）登記所備付地図データ,14210-0202.zip
moj-14kanagawa,秦野市（横浜地方法務局西湘二宮支局）登記所備付地図データ,14211-0203.zip
moj-14kanagawa,厚木市（横浜地方法務局厚木支局）登記所備付地図データ,14212-0204.zip
moj-14kanagawa,大和市（横浜地方法務局大和出張所）登記所備付地図データ,14213-0218.zip
moj-14kanagawa,伊勢原市（横浜地方法務局厚木支局）登記所備付地図データ,14214-0204.zip
moj-14kanagawa,海老名市（横浜地方法務局大和出張所）登記所備付地図データ,14215-0218.zip
moj-14kanagawa,座間市（横浜地方法務局大和出張所）登記所備付地図データ,14216-0218.zip
moj-14kanagawa,南足柄市（横浜地方法務局西湘二宮支局）登記所備付地図データ,14217-0203.zip
moj-14kanagawa,綾瀬市（横浜地方法務局大和出張所）登記所備付地図データ,14218-0218.zip
moj-14kanagawa,三浦郡葉山町（横浜地方法務局横須賀支局）登記所備付地図データ,14301-0202.zip
